HomePlanet,CryoSleep,Destination,Age,VIP,Transported,TotalSpend
1,0,1,-0.8958641816714288,0,False,-0.18062028283749837
1,0,3,-0.2680757327396102,0,True,-0.3014856104367058
2,0,1,0.6387298046063499,0,False,1.366034287196545
3,0,3,-2.011932535327995,0,True,-0.527405394292201
2,1,3,-0.19832146063607484,1,True,-0.527405394292201
1,0,3,1.3362725256417036,0,True,-0.27197198392992256
1,0,1,-2.478169566570024e-16,0,False,-0.27548551089501583
1,0,2,2.312832335091199,0,True,0.49538230524644067
1,0,1,0.5689755325028144,0,False,0.26348952555028693
2,1,3,1.54553534195231,0,True,-0.527405394292201
2,0,1,-0.4773385490502164,0,False,1.6256839299169352
2,0,3,0.7782383488134206,0,True,3.2752848400282106
1,0,1,-0.756355637464358,0,False,-0.2087284985582443
3,0,1,0.08069562777806671,0,False,-0.07099824152658935
3,1,1,-1.8026697190173888,0,True,-0.527405394292201
3,1,1,0.010941355674531326,0,True,-0.527405394292201
3,1,1,-2.478169566570024e-16,0,True,-0.527405394292201
1,0,1,-0.4773385490502164,0,False,-0.3092153697599109
3,1,3,0.847992620916956,0,True,-0.527405394292201
2,1,3,0.2899584440886729,0,True,-0.527405394292201
1,0,3,-0.5470928211537518,0,False,-0.3028910212227431
3,0,1,-2.011932535327995,0,True,-0.527405394292201
1,1,3,-0.407584276946681,0,True,-0.527405394292201
3,0,1,0.6387298046063499,0,False,-0.0674847145614961
1,0,1,-0.407584276946681,0,False,-0.280053095949637
1,0,1,-0.5470928211537518,0,False,-0.24351241551266734
1,0,1,-0.6866013653608226,0,True,0.20270550905417392
1,0,2,-0.12856718853253946,0,False,1.328088195973538
1,0,1,0.49922126039927905,0,True,0.20481362523322985
1,0,1,-0.756355637464358,0,True,-0.049917079736029914
1,0,1,-0.9656184537749641,0,False,-0.3120261913319855
1,0,1,-0.6866013653608226,0,False,-0.26108005033813353
1,0,1,-0.756355637464358,0,False,-0.4149639618312537
1,0,3,-1.3143898142926411,0,True,-0.527405394292201
2,1,3,0.2202041719851375,0,True,-0.527405394292201
1,0,1,-0.6168470932572871,0,False,-0.21559518377689108
2,1,1,0.847992620916956,0,True,-0.527405394292201
2,1,3,-0.5470928211537518,0,True,-0.527405394292201
3,0,1,-0.19832146063607484,0,False,0.6271395664374371
2,0,3,0.847992620916956,0,False,4.291396838333175
1,0,1,1.4060267977452392,0,False,-0.24210700472663005
3,1,1,-0.6168470932572871,0,True,-0.527405394292201
1,0,3,-0.3378300048431456,0,False,-0.304999137401799
1,0,1,-0.3378300048431456,0,True,-0.02391698019433995
3,0,1,-0.407584276946681,0,False,0.37838185730883583
1,0,1,1.0572554372275622,0,True,-0.21680961057795872
1,0,1,-1.1051269979820348,0,False,-0.24526917899521397
2,1,3,0.2899584440886729,0,True,-0.527405394292201
1,1,1,-1.8026697190173888,0,True,-0.527405394292201
3,0,1,-0.6866013653608226,0,False,-0.07451176849168259
1,0,1,2.2430780629876637,0,False,1.156628080076988
1,0,1,-0.8261099095678933,0,True,-0.12580926218204386
1,1,1,0.2202041719851375,0,True,-0.527405394292201
1,1,1,-1.5236526306032472,0,True,-0.527405394292201
1,0,1,-0.12856718853253946,0,False,-0.2234853118116359
3,0,1,0.5689755325028144,0,False,0.3038950856488592
1,1,1,-0.19832146063607484,0,True,-0.4471366107765355
1,0,1,0.49922126039927905,0,False,-0.21083661473730023
1,0,3,-0.6866013653608226,0,False,-0.10081264571610936
1,0,1,-0.8958641816714288,0,True,-0.28040444864614633
2,0,1,0.5689755325028144,0,True,4.005747096071095
1,1,2,-0.6866013653608226,0,True,-0.527405394292201
1,1,3,-0.9656184537749641,0,True,-0.3622254403342968
1,0,1,-0.12856718853253946,0,False,0.037569741694791714
2,1,3,-0.2680757327396102,0,True,-0.527405394292201
3,1,1,-1.8026697190173888,0,True,-0.41566666722427237
1,0,1,0.9875011651240267,0,False,-0.1219443825204413
1,0,1,0.1504498998816021,0,False,-0.1363056564788016
3,0,1,-0.4773385490502164,0,False,-0.07099824152658935
1,0,1,-0.19832146063607484,0,False,-0.22137719563257993
2,0,1,0.7782383488134206,0,False,0.6151935747561201
1,0,3,-0.8958641816714288,0,False,-0.22032313754305197
1,0,1,0.1504498998816021,0,True,-0.21399878900588415
1,0,1,-1.5934069027067825,0,True,-0.527405394292201
2,1,1,-0.05881291642900406,0,True,-0.527405394292201
2,1,1,0.6387298046063499,0,True,-0.527405394292201
1,0,3,1.754798158262916,0,True,-0.24421512090568598
2,1,3,0.9177468930204914,0,True,-0.527405394292201
2,1,3,-2.478169566570024e-16,0,True,-0.527405394292201
3,0,1,-0.6866013653608226,0,True,-0.527405394292201
3,0,1,0.49922126039927905,0,True,-0.527405394292201
1,0,1,-0.3378300048431456,0,False,-0.2839179756112396
1,0,1,-0.19832146063607484,0,True,1.0364654578707992
1,0,1,-0.6168470932572871,0,False,0.1334890278418371
3,0,1,0.7782383488134206,0,False,0.3038950856488592
2,1,3,0.42946698829574365,0,True,-0.527405394292201
1,0,1,-0.3378300048431456,0,False,-0.2835666229147303
1,0,1,0.49922126039927905,0,False,-0.2624854611241708
3,0,1,-0.756355637464358,0,False,0.09097535156420894
2,0,1,0.2899584440886729,0,True,2.4049842107746158
1,0,2,-0.6168470932572871,0,False,-0.3183505398691533
1,1,1,-1.1051269979820348,0,True,-0.527405394292201
1,0,1,-0.6866013653608226,0,False,-0.21540419979192144
1,0,1,-0.6866013653608226,0,False,0.2143001480389816
2,1,3,1.2665182535381683,0,True,-0.527405394292201
1,1,1,-0.8958641816714288,0,True,-0.527405394292201
1,0,3,-0.9656184537749641,0,True,-0.2765395689845438
2,0,3,1.54553534195231,0,False,0.23081372477491982
1,1,1,-1.1051269979820348,0,True,-0.527405394292201
1,0,1,0.1504498998816021,0,False,-0.00107048534327027
3,0,1,1.196763981434633,0,True,0.09729970010137677
2,0,2,0.49922126039927905,1,True,1.7943332242414107
2,0,3,-0.19832146063607484,1,False,1.5688067985182337
1,0,1,-2.011932535327995,0,True,-0.527405394292201
1,1,1,-1.4538983584997118,0,False,-0.527405394292201
1,1,2,-0.4773385490502164,0,False,-0.527405394292201
2,1,3,1.196763981434633,0,True,-0.4183648391699294
3,0,3,1.8245524303664515,0,False,0.8052753835676641
2,1,3,-0.05881291642900406,0,True,-0.527405394292201
1,0,2,-0.6866013653608226,0,False,-0.2621341084276615
2,0,1,1.9640609745735222,0,True,-0.527405394292201
3,0,1,-0.8958641816714288,0,False,-0.12370114600298791
1,0,1,-0.5470928211537518,0,False,-0.243161062816158
1,0,2,-0.407584276946681,0,False,-0.2403416716661198
1,0,2,-0.8261099095678933,0,False,-0.041484615019806145
1,0,1,0.42946698829574365,0,False,0.4564263425324276
1,0,2,-0.6168470932572871,0,False,-0.3064045481878363
2,1,1,0.42946698829574365,0,True,-0.3622254403342968
1,0,1,-0.5470928211537518,0,False,0.059353608878369796
1,0,3,-0.12856718853253946,0,True,-0.2747828055019972
2,0,3,1.0572554372275622,0,True,2.2974702856427625
1,1,1,-0.8958641816714288,0,True,-0.527405394292201
1,0,3,-0.4773385490502164,0,False,-0.28040444864614633
2,1,2,0.2202041719851375,0,True,-0.527405394292201
1,0,2,-0.9656184537749641,0,True,-0.30851266436689223
2,0,3,0.2899584440886729,0,False,0.5990313507166912
1,0,2,-0.756355637464358,0,True,-0.26143140303464285
1,1,3,-1.5236526306032472,0,False,-0.527405394292201
2,0,3,-0.12856718853253946,0,True,2.6656879115845338
1,0,3,-1.0353727258784995,0,False,-0.2280528968662571
2,0,1,-0.19832146063607484,1,True,-0.527405394292201
1,1,1,-2.011932535327995,0,True,-0.527405394292201
1,0,1,-0.6866013653608226,0,False,-0.2797017432531277
3,1,1,0.2899584440886729,0,True,-0.527405394292201
1,1,2,-0.6168470932572871,0,False,-0.527405394292201
3,1,1,-1.1748812700855702,0,True,-0.527405394292201
1,0,1,-1.3841440863961765,0,True,-0.527405394292201
2,1,1,-0.4773385490502164,0,True,-0.527405394292201
1,0,1,1.4060267977452392,0,False,0.009110173277536486
1,0,1,0.2899584440886729,0,False,-0.19151221642928742
3,0,1,-1.1748812700855702,0,True,-0.527405394292201
1,1,3,-1.0353727258784995,0,True,-0.527405394292201
2,1,3,0.1504498998816021,0,True,-0.527405394292201
2,0,1,-0.12856718853253946,0,False,2.806931695581282
2,0,3,0.5689755325028144,0,False,4.276640025079784
3,0,1,0.1504498998816021,0,False,0.20797579950181377
3,0,1,0.6387298046063499,0,False,0.0010290612578220388
3,1,1,-0.3378300048431456,0,False,-0.4183648391699294
2,0,3,0.5689755325028144,0,False,0.8024645619955896
1,0,1,-0.19832146063607484,0,False,-0.21575555248843076
3,1,1,0.3597127161922083,0,True,-0.527405394292201
3,0,3,-2.011932535327995,0,True,-0.46622801966376987
3,0,1,-2.478169566570024e-16,0,False,0.03124539315762389
1,0,2,-0.19832146063607484,0,False,-0.040781909626787495
1,0,1,1.1270097093310976,0,True,-0.27583686359152515
3,0,3,-1.8026697190173888,0,True,-0.527405394292201
3,0,1,-0.4773385490502164,0,False,0.09413752583279285
1,0,1,-0.6866013653608226,0,True,-0.1050352664894718
2,0,2,-0.12856718853253946,1,True,1.8561712988270518
3,1,1,-1.5236526306032472,0,True,-0.527405394292201
1,0,1,0.2899584440886729,0,False,-0.2104852620407909
3,0,1,0.1504498998816021,0,False,-0.00529528727934579
2,0,3,-0.6168470932572871,0,False,2.2584701363302275
1,0,1,-0.05881291642900406,0,False,-0.09027845323608019
1,0,1,-0.5470928211537518,0,False,-0.29340449841699134
1,0,1,0.7782383488134206,0,False,0.726923732246085
3,1,1,-0.8958641816714288,0,True,-0.527405394292201
3,0,1,1.8245524303664515,0,True,-0.061863071417346926
1,0,3,-0.3378300048431456,0,False,-0.30078290504368715
3,0,1,-0.2680757327396102,0,False,0.0505697914656367
1,1,2,0.9875011651240267,0,False,-0.527405394292201
2,0,3,1.4757810698487746,0,False,0.6102746370049895
1,0,1,0.010941355674531326,0,False,-0.26108005033813353
1,0,1,-0.756355637464358,0,False,-0.26283681382068014
3,0,1,0.6387298046063499,0,False,-0.3160820549785577
3,0,1,-0.407584276946681,0,True,-0.029889976034998458
1,0,3,-1.1748812700855702,0,True,-0.527405394292201
1,0,1,0.7782383488134206,0,False,-0.3717561497385705
1,0,1,-0.407584276946681,0,True,-0.24351241551266734
1,0,1,0.1504498998816021,0,True,-0.2487827059603072
2,0,1,-1.663161174810318,0,True,-0.527405394292201
1,0,1,-0.5470928211537518,0,False,-0.27474080006618834
1,0,1,-0.19832146063607484,0,False,-0.2087284985582443
1,0,1,-0.8958641816714288,0,False,-0.1795662247479704
1,0,1,-1.4538983584997118,0,False,-0.527405394292201
2,0,1,-0.12856718853253946,0,False,0.8563818932730559
1,0,1,-0.407584276946681,0,False,-0.304999137401799
3,0,1,0.847992620916956,0,False,0.5874367117318835
3,0,1,-0.407584276946681,0,False,0.20200280366115528
1,0,1,0.2899584440886729,0,False,-0.24983676404983518
2,1,1,-0.4773385490502164,0,True,-0.527405394292201
2,1,1,0.5689755325028144,0,True,-0.527405394292201
1,0,1,-0.4773385490502164,0,False,-0.2730260420194505
3,0,1,1.6850438861593806,0,False,0.20973256298436038
3,0,1,-0.12856718853253946,0,False,-0.11245785971468955
2,1,3,-0.6866013653608226,0,True,-0.527405394292201
2,1,3,0.847992620916956,0,True,-0.527405394292201
1,1,1,-1.5236526306032472,0,False,-0.4471366107765355
2,0,1,0.010941355674531326,0,False,0.40508466224354445
2,1,3,2.0338152466770576,0,True,-0.527405394292201
1,0,3,-0.12856718853253946,0,False,0.8671134581533052
1,0,1,-0.5470928211537518,0,False,0.2290569612923732
2,0,1,1.196763981434633,0,False,3.387014997518176
1,1,1,-2.478169566570024e-16,0,True,-0.4183648391699294
2,1,1,-0.19832146063607484,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,False,-0.18763876718972122
1,0,1,-0.12856718853253946,0,True,0.06321848853997236
2,0,1,-2.011932535327995,0,True,-0.46622801966376987
1,1,2,-1.9421782632244595,0,False,-0.4471366107765355
1,1,1,-1.1051269979820348,0,True,-0.527405394292201
1,0,1,-1.4538983584997118,0,False,-0.527405394292201
1,0,1,-0.6866013653608226,0,False,-0.243161062816158
1,0,1,0.2899584440886729,0,False,-0.18694463137466621
1,0,1,0.7084840767098852,0,False,-0.24526917899521397
2,1,3,0.08069562777806671,0,True,-0.527405394292201
1,1,3,-0.9656184537749641,0,True,-0.527405394292201
1,0,1,-2.478169566570024e-16,0,False,-0.2519448802288911
1,0,3,-0.5470928211537518,0,True,-0.3155397182970787
1,0,2,-0.9656184537749641,0,True,-0.2638908719102081
2,0,1,1.54553534195231,0,True,0.9068163128588588
2,0,3,-0.407584276946681,0,True,2.3586476602711937
1,0,1,-0.8261099095678933,0,True,0.03792109439130104
1,0,1,-0.756355637464358,0,True,0.21219203185992566
1,0,1,0.08069562777806671,0,True,-0.02110615862226536
2,1,1,0.010941355674531326,0,True,-0.527405394292201
1,0,2,-0.6866013653608226,0,True,-0.28497203370076757
2,0,3,0.08069562777806671,0,False,1.725116743029074
1,1,1,-2.011932535327995,0,True,-0.527405394292201
3,1,3,0.08069562777806671,0,True,-0.527405394292201
3,0,1,-0.756355637464358,0,False,-0.25229623292540043
3,0,1,0.847992620916956,0,False,0.2100839156808697
1,0,1,-0.6866013653608226,0,False,-0.02075480592575604
1,0,1,0.6387298046063499,0,False,0.015083169118194992
1,0,1,-0.756355637464358,0,False,-0.243161062816158
1,1,2,1.196763981434633,0,False,-0.527405394292201
1,1,1,-0.9656184537749641,0,True,-0.527405394292201
3,1,1,-0.2680757327396102,0,True,-0.527405394292201
2,1,3,-0.6866013653608226,0,True,-0.527405394292201
1,0,1,-1.5934069027067825,0,False,-0.527405394292201
1,0,1,0.5689755325028144,0,False,0.1022186378525073
2,0,1,-2.011932535327995,0,True,-0.527405394292201
2,0,1,-0.05881291642900406,0,True,3.634718648557249
3,0,1,-0.407584276946681,0,False,0.37838185730883583
3,0,1,1.6152896140558453,0,True,0.1538674842393779
1,0,1,-1.8026697190173888,0,False,-0.527405394292201
1,0,1,-1.0353727258784995,0,False,-0.19467439069787132
3,0,1,2.1733237908841283,0,False,0.09624564201184879
2,0,1,0.2899584440886729,0,True,0.8758972755660382
2,1,1,-1.0353727258784995,0,True,-0.527405394292201
1,0,1,-0.12856718853253946,0,False,-0.24948541135332586
1,0,1,0.1504498998816021,0,True,-0.2017014446280578
1,0,1,2.0338152466770576,0,True,-0.232269129224369
1,1,2,-0.8958641816714288,0,True,-0.527405394292201
1,0,1,0.2202041719851375,0,False,0.11240786605127769
1,0,1,-2.011932535327995,0,False,-0.527405394292201
2,0,3,1.0572554372275622,0,True,4.675073982921357
2,1,2,0.42946698829574365,0,True,-0.527405394292201
1,0,3,-0.407584276946681,0,False,-0.2737287474124692
2,0,3,0.7782383488134206,0,False,2.3030919287869116
1,1,2,-1.8026697190173888,0,False,-0.527405394292201
3,0,1,0.2202041719851375,0,False,0.3527331104636552
1,0,2,-1.1051269979820348,0,False,-0.30008019965066846
1,0,3,2.0338152466770576,0,False,-0.28989097145189807
1,0,1,-1.5934069027067825,0,False,-0.527405394292201
3,0,1,0.49922126039927905,0,False,-0.12405249869949725
1,0,1,-0.8958641816714288,0,True,-0.11175515432167091
3,1,1,-2.478169566570024e-16,0,True,-0.527405394292201
3,1,1,-0.19832146063607484,0,True,-0.527405394292201
2,1,3,2.103569518780593,0,True,-0.527405394292201
1,0,3,-0.2680757327396102,0,True,-0.21153932013031887
3,0,3,-0.19832146063607484,0,True,-0.22313395911512657
3,1,1,-1.1051269979820348,0,True,-0.527405394292201
1,0,1,0.2899584440886729,0,True,-0.2621341084276615
2,0,1,-0.9656184537749641,0,True,2.0578477466234038
1,0,1,0.2899584440886729,0,False,0.45251727627230315
1,0,1,0.08069562777806671,0,False,-0.26845845696482934
2,1,1,-0.6866013653608226,0,True,-0.527405394292201
3,1,1,-0.6866013653608226,0,True,-0.41566666722427237
2,1,3,0.7782383488134206,0,True,-0.527405394292201
3,0,1,1.754798158262916,1,False,-0.07556582658121055
1,0,1,1.54553534195231,0,True,-0.11632273937629212
1,0,2,-0.407584276946681,0,True,-0.26283681382068014
3,0,3,1.2665182535381683,0,True,-0.361173563407482
1,1,1,-0.756355637464358,0,True,-0.527405394292201
1,1,1,-0.6866013653608226,0,True,-0.527405394292201
2,1,1,1.6152896140558453,0,True,-0.527405394292201
1,0,1,-0.6168470932572871,0,False,-0.43448791370219975
1,0,1,-0.2680757327396102,0,False,-0.17710675587240515
3,0,1,1.9640609745735222,1,False,-0.0674847145614961
1,0,1,-0.6866013653608226,0,True,-0.2993774942576498
3,1,1,0.847992620916956,0,True,-0.527405394292201
3,1,1,-0.5470928211537518,0,True,-0.527405394292201
1,1,1,-0.6866013653608226,0,True,-0.527405394292201
1,0,3,-0.3378300048431456,0,True,0.25154353386896994
1,0,1,1.754798158262916,0,False,-0.20697173507569766
1,1,3,-0.19832146063607484,0,True,-0.4471366107765355
1,0,1,-0.19832146063607484,0,False,-0.2768909216810531
1,0,1,0.7084840767098852,0,False,-0.22735019147323846
1,0,1,1.6850438861593806,0,True,-0.17886351935495176
1,0,1,-0.5470928211537518,0,True,-0.20205279732456713
1,0,1,0.7782383488134206,0,True,-0.09698977149031568
1,0,1,-0.6168470932572871,0,False,0.5484365624193486
1,1,3,-0.756355637464358,0,True,-0.527405394292201
1,0,1,-0.756355637464358,0,False,-0.24948541135332586
1,0,1,-0.5470928211537518,0,False,-0.243161062816158
1,0,1,0.42946698829574365,0,False,-0.22489072259767318
1,1,1,2.4523408792982697,0,True,-0.527405394292201
1,0,2,1.9640609745735222,0,False,-0.2870801498798235
2,0,3,2.4523408792982697,0,True,-0.527405394292201
3,0,1,-0.19832146063607484,0,False,0.2063402552236483
1,0,1,-0.12856718853253946,0,False,-0.243161062816158
2,0,2,0.010941355674531326,1,False,1.7943332242414107
3,1,1,1.3362725256417036,0,False,-0.527405394292201
1,0,3,0.6387298046063499,0,False,-0.24491782629870465
1,0,1,-1.7329154469138535,0,False,-0.527405394292201
2,1,3,-2.478169566570024e-16,0,True,-0.527405394292201
1,1,1,2.522095151401805,0,False,-0.527405394292201
1,0,1,1.1270097093310976,0,False,0.4553280978443777
1,0,1,-0.756355637464358,0,True,-0.28216121212869294
3,0,1,1.894306702469987,0,False,-0.1307281999331744
1,0,2,1.4757810698487746,0,False,-0.2853233863972769
3,1,1,0.7084840767098852,0,True,-0.527405394292201
2,0,1,1.754798158262916,0,True,2.4309843103163056
1,0,1,-0.4773385490502164,0,False,-0.2677557515718107
1,0,3,-1.3143898142926411,0,True,-0.527405394292201
3,1,2,1.8245524303664515,0,True,-0.527405394292201
1,0,1,-0.6866013653608226,0,False,1.5772414443971705
3,0,1,1.8245524303664515,0,False,-0.07134959422309867
1,0,1,-2.011932535327995,0,False,-0.527405394292201
1,0,1,2.1733237908841283,0,False,-0.21083661473730023
1,0,3,-0.8958641816714288,0,False,-0.21962043215003332
3,0,1,-0.05881291642900406,0,False,-0.11210650701818023
2,0,1,-0.5470928211537518,0,False,0.7641671180760733
1,1,2,-0.6168470932572871,0,False,-0.527405394292201
3,0,1,-0.2680757327396102,0,False,-0.15637694677835504
1,0,1,-1.9421782632244595,0,True,-0.527405394292201
1,0,1,3.0801293282300883,0,False,-0.2782963324670904
3,1,1,-1.8724239911209242,0,True,-0.527405394292201
1,0,1,-2.011932535327995,0,True,-0.527405394292201
1,0,1,-0.3378300048431456,0,False,-0.24491782629870465
1,0,2,-0.6168470932572871,0,False,-0.24421512090568598
1,0,1,-0.3378300048431456,0,True,-0.281107154039165
2,1,1,0.7782383488134206,0,True,-0.527405394292201
1,0,1,0.010941355674531326,0,False,0.35940881169733235
3,1,1,1.54553534195231,0,False,-0.527405394292201
1,1,3,1.754798158262916,0,True,-0.527405394292201
1,0,2,-0.756355637464358,0,False,-0.31272889672500415
2,0,3,0.49922126039927905,0,False,4.230612821837062
1,0,1,-0.407584276946681,0,False,-0.2428097101196487
1,0,1,1.754798158262916,0,False,-0.030241328731507783
3,0,1,0.847992620916956,0,True,-0.02637644906990522
1,0,1,-0.3378300048431456,0,False,-0.26143140303464285
2,0,1,2.522095151401805,0,True,1.200898519837163
2,1,1,-0.12856718853253946,0,True,-0.527405394292201
2,0,1,-0.19832146063607484,1,True,1.1172765780679437
2,0,1,1.6152896140558453,0,False,0.1405160817720236
3,1,1,0.2202041719851375,0,True,-0.527405394292201
1,0,1,0.7084840767098852,0,False,0.059353608878369796
1,0,1,-1.7329154469138535,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,False,-0.24948541135332586
2,0,1,1.754798158262916,0,False,0.3323546540661144
1,0,2,-2.478169566570024e-16,0,False,-0.28953961875538875
1,1,1,-1.9421782632244595,0,True,-0.46622801966376987
1,1,3,-2.011932535327995,0,True,-0.527405394292201
3,0,1,1.54553534195231,1,False,1.2342770260055487
1,0,2,0.5689755325028144,0,True,-0.28813420796935146
1,0,1,0.7782383488134206,0,False,-0.20802579316522563
1,0,2,1.3362725256417036,0,False,-0.18096306595604406
2,0,3,0.42946698829574365,0,True,0.3337600648521517
1,0,1,1.8245524303664515,0,False,-0.2730260420194505
2,0,3,0.42946698829574365,0,False,1.25430412970658
3,1,1,0.9875011651240267,0,False,-0.527405394292201
1,0,3,-0.12856718853253946,0,False,-0.31624242369009736
1,0,1,0.7084840767098852,0,False,-0.2238366645081452
3,1,1,2.312832335091199,0,True,-0.527405394292201
1,0,1,0.5689755325028144,0,False,-0.12124167712742265
1,1,1,-0.407584276946681,0,False,-0.527405394292201
3,0,1,-0.407584276946681,0,False,-0.07451176849168259
3,0,3,-1.8026697190173888,0,True,-0.527405394292201
1,0,1,-0.5470928211537518,0,True,-0.07798110885825386
3,1,3,2.731357967712411,0,True,-0.527405394292201
1,0,2,-1.8724239911209242,0,True,-0.527405394292201
1,0,1,-1.1051269979820348,0,True,-0.2888369133623701
2,0,1,-1.8724239911209242,0,True,-0.527405394292201
1,0,2,2.3825866071947344,0,False,-0.341891170535278
1,0,1,1.9640609745735222,0,True,-0.21540419979192144
1,0,1,-0.6168470932572871,0,False,-0.3889724318675274
2,0,3,-0.12856718853253946,0,False,0.7016263380974137
1,0,3,1.54553534195231,0,False,-0.31132348593896686
1,1,1,-1.8026697190173888,0,True,-0.527405394292201
3,0,1,1.0572554372275622,0,False,0.3035437329523499
3,0,3,-0.5470928211537518,0,False,-0.013727751995569562
1,1,1,-0.407584276946681,0,False,-0.527405394292201
1,1,1,0.7782383488134206,0,True,-0.527405394292201
3,0,1,-0.12856718853253946,0,False,-0.09594428297875134
2,0,3,1.6152896140558453,0,False,3.614340192159708
1,1,1,0.3597127161922083,0,False,-0.527405394292201
1,0,1,-0.3378300048431456,0,False,0.4549767451478684
1,1,3,-0.8958641816714288,0,True,-0.527405394292201
1,0,3,-1.5236526306032472,0,False,-0.527405394292201
1,0,1,-0.6866013653608226,0,False,-0.26845845696482934
1,0,1,1.8245524303664515,0,False,0.2093897798658147
2,0,1,-2.478169566570024e-16,0,False,1.427872361782186
1,0,3,-0.5470928211537518,0,False,-0.24979257745131322
1,0,1,-0.407584276946681,0,False,-0.2519448802288911
1,1,2,-0.2680757327396102,0,False,-0.527405394292201
3,0,1,-1.9421782632244595,0,True,-0.527405394292201
1,0,3,-0.756355637464358,0,False,-0.2596326341162874
3,1,1,-0.6168470932572871,0,True,-0.527405394292201
1,0,1,2.312832335091199,0,False,-0.25089082213936315
1,0,1,0.1504498998816021,0,False,-0.14371968012605574
2,0,1,0.5689755325028144,0,True,-0.050619785129048564
3,0,1,0.010941355674531326,1,True,0.3141285004461514
1,1,1,0.08069562777806671,0,True,-0.527405394292201
3,0,1,-0.6168470932572871,0,False,0.6538423713721457
3,0,1,0.847992620916956,0,False,0.15948912738352708
1,1,1,1.0572554372275622,0,True,-0.527405394292201
1,0,2,-0.3378300048431456,0,False,-0.2617827557311522
2,1,1,0.847992620916956,0,True,-0.527405394292201
1,1,2,0.6387298046063499,0,False,-0.527405394292201
1,1,2,-0.4773385490502164,0,False,-0.527405394292201
1,0,2,0.49922126039927905,0,False,-0.1496570589461559
3,0,1,0.010941355674531326,0,True,-0.1619985899225042
1,0,2,0.010941355674531326,0,False,-0.37913455636526633
2,0,1,-0.05881291642900406,0,False,0.7729509354888064
1,1,1,-0.19832146063607484,0,True,-0.527405394292201
1,0,1,-0.8261099095678933,0,False,-0.2104852620407909
2,0,1,0.2899584440886729,0,False,1.944360825650892
1,0,1,-1.8724239911209242,0,True,-0.527405394292201
3,1,1,-0.4773385490502164,0,True,-0.527405394292201
3,0,1,-0.5470928211537518,0,False,0.37838185730883583
3,0,1,0.42946698829574365,0,False,-0.15602559408184571
3,1,1,0.08069562777806671,0,True,-0.527405394292201
1,1,1,-0.5470928211537518,0,True,-0.527405394292201
1,0,1,0.847992620916956,0,False,-0.27337739471595984
3,1,3,0.2202041719851375,0,True,-0.527405394292201
3,0,1,-1.7329154469138535,0,True,-0.4471366107765355
1,0,1,-0.4773385490502164,0,True,-0.24526917899521397
1,1,1,1.2665182535381683,0,True,-0.527405394292201
1,0,1,-0.8958641816714288,0,False,-0.14021472273892613
1,0,1,1.196763981434633,0,False,0.043542737535450224
2,1,1,-0.2680757327396102,0,True,-0.46622801966376987
2,0,1,0.49922126039927905,0,False,0.6671937738395
3,0,1,-0.5470928211537518,0,False,-0.07134959422309867
3,0,1,-0.756355637464358,0,False,0.20446227253672053
2,0,1,0.6387298046063499,0,True,0.9373925670331336
1,0,1,-1.3143898142926411,0,True,-0.527405394292201
3,0,1,-0.12856718853253946,0,True,0.42440906055155725
2,1,1,0.2202041719851375,0,True,-0.527405394292201
1,0,1,-1.2446355421891058,0,False,-0.527405394292201
3,0,1,2.940620784023017,1,False,0.38576026393553164
3,0,1,2.940620784023017,0,False,-0.07134959422309867
1,0,1,-0.9656184537749641,0,False,-0.2234853118116359
1,0,2,1.4060267977452392,0,True,-0.34739159447504603
1,0,1,0.08069562777806671,0,False,-0.2473772951742699
2,0,3,0.5689755325028144,0,True,0.9033027858937656
2,1,1,-0.12856718853253946,0,True,-0.527405394292201
1,0,1,0.5689755325028144,0,True,0.07692124370383599
1,0,3,-2.011932535327995,0,True,-0.41566666722427237
1,1,1,-0.6168470932572871,0,True,-0.527405394292201
3,0,1,0.1504498998816021,0,False,-0.046754905467446
1,1,1,-0.6168470932572871,0,False,-0.527405394292201
2,0,1,0.08069562777806671,0,False,1.8870903361198723
3,0,1,-1.0353727258784995,0,False,-0.19467439069787132
1,1,1,0.5689755325028144,0,False,-0.527405394292201
1,0,1,2.2430780629876637,0,False,-0.2059176769861697
2,0,3,-0.407584276946681,0,False,0.5523014420809511
1,0,1,0.7084840767098852,0,False,-0.2674043988753014
1,0,1,-1.7329154469138535,0,True,-0.527405394292201
2,1,1,0.7084840767098852,0,True,-0.527405394292201
3,0,1,0.3597127161922083,0,False,0.3854089112390223
1,0,1,0.08069562777806671,0,False,-0.20837714586173495
1,0,1,-0.2680757327396102,0,True,-0.2280528968662571
3,0,3,0.2202041719851375,0,False,0.5312202802903917
1,0,1,-0.407584276946681,0,False,-0.20486361889664173
1,0,1,-0.6866013653608226,0,False,-0.527405394292201
1,0,1,-0.6168470932572871,0,False,-0.19502574339438067
2,1,3,0.2899584440886729,0,True,-0.527405394292201
2,1,3,1.9640609745735222,0,True,-0.527405394292201
2,1,2,0.42946698829574365,0,True,-0.527405394292201
2,1,3,1.894306702469987,0,True,-0.527405394292201
1,0,1,1.196763981434633,0,False,-0.2736845608139472
1,1,3,-0.8261099095678933,0,True,-0.527405394292201
1,1,2,-0.407584276946681,0,True,-0.527405394292201
1,0,1,-0.5470928211537518,0,False,-0.10577358890304878
