HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Port,TotalSpend
1,0,1,22.0,0,True,1,0,745.0
3,0,3,31.0,0,False,5,1,829.0
3,1,1,24.0,0,True,1,1,0.0
2,0,1,35.0,1,False,2,0,3157.0
2,0,3,35.0,0,False,2,0,4245.0
3,1,1,32.0,0,True,1,1,0.0
3,0,1,61.0,0,False,1,1,2475.0
1,0,3,58.0,0,True,1,0,1095.0
3,0,1,26.0,0,False,5,1,2082.854791299236
1,1,1,4.0,0,False,3,1,0.0
1,0,1,1.0,0,False,3,1,0.0
1,0,1,8.0,0,True,3,1,0.0
1,0,1,7.0,0,False,3,1,304.8547912992357
1,0,1,25.0,0,False,3,1,1821.0
1,0,1,6.0,0,False,3,1,0.0
1,0,1,29.0,0,False,1,0,865.0
3,1,1,64.0,0,True,1,0,0.0
2,0,1,31.0,0,True,6,1,2207.0
3,1,1,25.0,0,False,4,1,0.0
1,1,1,30.0,0,True,3,1,458.07720329024676
1,1,1,0.0,0,False,3,0,0.0
1,0,2,29.0,0,False,1,0,1965.0
1,0,1,37.0,0,False,3,0,888.0
1,0,1,49.0,0,False,1,0,724.0
2,0,1,36.0,0,False,5,0,3400.0
1,0,3,20.0,0,False,1,0,607.0
1,0,1,20.0,0,True,1,0,2301.0
2,0,3,18.0,0,True,6,1,16350.0
2,1,3,17.0,0,True,3,1,0.0
3,1,1,48.0,0,False,4,1,0.0
1,0,1,26.0,0,False,4,1,790.0
1,0,1,35.0,0,False,3,1,852.0
1,0,1,30.0,0,True,1,1,873.0
1,0,1,22.0,0,False,1,0,724.0
1,1,1,5.0,0,False,3,0,0.0
1,1,3,43.0,0,False,3,0,0.0
3,1,1,52.0,0,False,4,1,0.0
2,0,1,50.0,0,True,5,0,1854.0
2,0,1,29.0,0,True,3,1,2315.0
2,0,3,19.0,0,False,5,0,5987.0
2,0,3,39.0,0,True,6,1,15295.0
2,0,1,38.0,0,True,6,1,2160.0
1,1,3,21.0,0,False,3,1,224.687617481203
1,0,2,25.0,0,False,3,1,452.0
2,1,3,42.0,0,True,2,0,0.0
2,1,3,36.0,0,True,2,0,0.0
1,0,1,19.0,0,False,3,1,1818.0
1,1,1,42.0,0,False,3,0,0.0
1,0,3,40.0,0,False,1,1,2729.0
1,1,1,14.0,0,False,3,1,0.0
2,0,1,50.0,0,False,5,0,2407.6876174812032
3,0,1,18.0,0,False,4,0,2347.0
1,0,1,46.0,0,False,3,1,755.0
1,0,1,28.82793046746535,0,False,4,0,792.0
2,1,1,15.0,0,True,5,0,0.0
2,0,3,22.0,0,False,5,0,3349.0
2,1,1,0.0,0,False,2,1,0.0
2,1,1,52.0,0,True,2,1,0.0
2,0,1,38.0,0,True,2,1,3416.0
3,0,1,46.0,0,False,4,0,1021.0
1,1,3,23.0,0,False,3,1,0.0
2,0,1,63.0,0,True,6,0,5180.0
2,1,3,24.0,0,True,6,0,0.0
1,1,1,50.0,0,False,3,1,0.0
1,1,1,20.0,0,False,3,1,0.0
3,0,1,55.0,0,False,5,1,2709.0
1,0,2,21.0,0,True,4,1,661.0
2,1,3,56.0,0,True,6,1,0.0
1,0,1,45.0,0,True,4,0,321.1387779083431
1,1,3,18.0,0,False,3,1,0.0
1,0,1,47.0,0,False,1,1,901.0
1,0,1,36.0,0,True,1,1,1735.0
3,0,1,57.0,1,False,1,0,1309.0
3,0,1,13.0,0,False,5,0,3090.0
3,0,1,27.0,0,False,1,0,1599.0
1,0,1,20.0,0,False,1,1,717.0
1,0,1,47.0,0,False,3,0,1132.8547912992358
1,0,1,15.0,0,False,4,0,787.0
1,0,1,34.0,0,False,3,0,784.0
1,0,1,21.0,0,False,1,1,949.0
1,0,1,51.0,0,False,1,1,1458.0
1,0,1,23.0,0,False,4,0,788.0
1,0,1,58.0,0,False,1,0,717.0
3,0,1,37.0,0,False,5,1,3899.0
3,0,2,44.0,0,True,5,1,787.0
1,1,1,25.0,0,False,3,1,0.0
2,1,1,15.0,0,True,6,0,0.0
2,0,1,40.0,0,False,6,0,4205.0
2,0,3,29.0,0,True,6,0,5985.0
1,1,1,36.0,0,True,4,0,0.0
1,0,2,21.0,0,True,4,0,681.0
1,0,1,35.0,0,True,3,0,927.0
1,0,1,24.0,0,False,1,0,1442.0
1,0,3,2.0,0,False,3,0,0.0
1,1,1,0.0,0,True,3,0,224.687617481203
1,0,1,43.0,0,False,1,0,1217.0
2,0,1,63.0,0,False,6,1,4846.687617481203
1,1,1,30.0,0,True,3,0,0.0
1,1,2,38.0,0,True,3,0,0.0
2,0,3,27.0,0,True,6,1,26031.687617481202
1,0,2,54.0,0,False,1,1,692.0
2,1,3,39.0,0,True,2,1,0.0
3,0,1,41.0,0,False,5,0,3721.0
1,0,1,22.0,0,False,3,1,771.0
2,0,3,23.0,0,True,0,1,8213.72916912198
2,0,1,34.0,0,True,0,1,4377.138777908343
2,1,3,26.0,1,True,0,1,0.0
2,0,1,39.0,0,False,0,1,6149.0
2,1,3,15.0,0,True,0,1,0.0
2,1,1,64.0,0,True,0,1,0.0
2,1,1,25.0,0,True,0,1,0.0
3,1,1,35.0,0,True,1,0,0.0
1,1,1,19.0,0,True,3,1,0.0
1,0,1,26.0,0,False,1,1,1156.0
1,1,1,3.0,0,True,3,1,0.0
1,0,1,29.0,0,False,3,1,1439.0
1,1,1,44.0,0,True,3,1,0.0
1,0,1,27.0,0,False,4,0,996.0
1,0,2,17.0,0,False,3,0,754.0
2,0,3,37.0,0,True,3,1,3263.0
3,1,3,19.0,0,True,1,0,0.0
1,1,1,44.0,0,False,3,0,0.0
1,0,3,22.0,0,False,1,1,667.0
1,0,1,22.0,0,True,4,1,663.0
3,1,1,21.0,0,True,1,1,224.687617481203
1,0,1,31.0,0,False,1,1,1935.0
1,0,1,17.0,0,True,4,0,791.0
1,0,2,30.0,0,False,3,1,531.0
1,0,1,15.0,0,False,1,1,865.0
1,0,1,42.0,0,True,3,1,1707.0
1,0,1,55.0,0,False,1,1,871.0
2,0,3,28.0,0,True,6,1,2851.0
1,0,1,33.0,0,False,1,0,1514.0
1,0,1,19.0,0,False,3,0,808.0
1,0,1,24.0,0,False,1,1,1085.687617481203
1,0,1,4.0,0,False,3,1,0.0
1,1,1,2.0,0,False,3,1,0.0
2,0,3,30.0,0,True,2,1,5740.0
2,0,1,31.0,0,False,0,0,0.0
2,1,1,17.0,0,True,0,0,0.0
2,1,3,40.0,0,True,0,0,0.0
1,1,2,33.0,0,True,3,0,304.8547912992357
1,1,2,46.0,0,False,3,1,304.8547912992357
2,0,3,30.0,1,False,0,0,11256.0
1,0,1,17.0,0,False,1,0,804.0
1,0,1,19.0,0,True,1,1,1828.0
2,0,3,22.0,0,True,0,1,6265.0
2,0,3,20.0,0,False,0,1,7929.0
1,0,2,36.0,0,False,1,1,895.0
1,0,1,0.0,0,True,3,1,0.0
1,0,3,17.0,0,True,4,1,1640.0
1,1,1,28.82793046746535,0,True,3,1,0.0
1,1,2,15.0,0,True,3,1,0.0
1,0,1,20.0,0,False,3,1,720.0
1,0,3,19.0,0,True,1,0,1088.0
1,0,2,24.0,0,False,1,1,671.0
1,0,3,43.0,0,False,1,0,737.0
3,1,1,26.0,0,True,1,0,0.0
1,0,1,42.0,0,False,1,1,1283.0
1,0,1,21.0,0,False,1,0,644.0
2,1,1,50.0,0,True,0,1,0.0
2,1,1,25.0,0,True,0,1,0.0
1,1,1,64.0,0,True,3,0,224.687617481203
1,0,1,50.0,0,False,1,1,804.0
3,1,1,24.0,0,True,1,1,224.687617481203
1,0,1,27.0,0,True,1,1,658.0
1,1,3,42.0,0,True,3,1,304.8547912992357
1,1,3,30.0,0,False,3,0,0.0
1,0,1,20.0,0,True,4,0,718.0
3,0,1,31.0,0,True,4,1,1378.0
2,0,3,26.0,0,False,6,0,5759.0
2,0,3,39.0,0,False,6,0,3105.077203290247
1,0,1,28.82793046746535,0,False,3,0,0.0
1,0,2,32.0,0,True,3,0,700.0
1,1,1,25.0,0,True,3,0,0.0
1,0,1,6.0,0,True,3,0,0.0
1,1,1,3.0,0,True,3,0,0.0
1,1,1,11.0,0,False,3,0,0.0
1,1,1,52.0,0,False,3,0,0.0
1,0,1,14.0,0,False,1,0,877.0
1,0,1,68.0,0,False,1,0,2038.0
1,1,2,18.0,0,True,3,0,0.0
1,0,1,55.0,0,True,3,0,909.0
1,0,3,22.0,0,False,3,1,1853.0
2,0,1,34.0,0,True,5,0,5446.0
3,0,1,17.0,0,False,1,1,1336.0
1,1,2,38.0,0,False,3,1,0.0
1,0,1,13.0,0,False,1,0,1975.0
1,1,1,19.0,0,True,3,1,0.0
2,1,1,30.0,0,True,6,0,0.0
2,0,1,27.0,1,False,6,0,3453.0
1,0,1,17.0,0,True,4,0,1084.687617481203
2,0,3,45.0,0,False,6,1,7337.0
2,0,3,28.0,0,True,6,1,3577.0
1,0,1,23.0,0,False,1,1,632.0
2,0,1,24.0,0,False,5,1,10357.0
2,0,1,23.0,0,True,5,1,4106.0
1,0,3,29.0,0,False,1,1,638.0
1,0,1,46.0,0,False,3,0,883.0
1,0,2,17.0,0,True,1,0,919.0
1,0,1,20.0,0,False,3,0,808.0
1,0,1,24.0,0,False,1,1,715.0
2,0,1,40.0,0,False,2,0,10796.0
2,1,1,28.82793046746535,0,True,2,0,0.0
2,0,1,38.0,0,False,6,0,9531.0
2,0,1,65.0,0,True,2,1,4919.0
2,0,1,19.0,0,True,2,1,2050.0
1,0,1,54.0,0,True,1,1,873.0
1,0,3,38.0,0,False,1,1,717.0
1,0,1,40.0,0,True,3,1,929.0
1,0,2,21.0,0,False,1,0,908.687617481203
1,0,1,22.0,0,True,1,0,821.0
1,0,1,33.0,0,False,1,0,1059.0772032902469
3,0,1,18.0,0,True,5,1,2345.0
3,0,1,43.0,0,False,4,1,1297.0
3,0,1,13.0,0,False,3,1,9597.0
3,0,1,26.0,0,False,1,1,1751.0
3,0,1,22.0,0,False,5,1,2578.0
3,1,1,21.0,0,True,1,0,0.0
1,0,2,25.0,0,False,1,1,1368.0
3,0,1,29.0,0,False,1,1,1431.0
3,0,1,49.0,0,False,1,1,2003.1387779083432
2,1,3,29.0,0,True,0,1,0.0
3,0,1,45.0,0,True,5,1,2579.0
1,0,2,45.0,0,True,1,1,742.0
2,0,1,30.0,0,False,6,1,16788.0
1,0,1,29.0,0,False,1,1,803.0
1,0,1,26.0,0,False,3,1,0.0
1,1,3,16.0,0,False,3,1,0.0
1,0,3,20.0,0,False,3,1,4928.0
1,0,1,33.0,0,False,3,0,888.0
1,1,1,18.0,0,False,3,0,0.0
3,0,1,24.0,0,False,1,0,2598.0
3,0,1,29.0,0,False,1,0,2598.0
2,1,3,40.0,0,True,0,1,0.0
2,1,1,27.0,0,True,5,1,0.0
1,1,1,35.0,0,False,3,1,0.0
2,0,1,31.0,0,False,3,1,22021.0
1,1,2,26.0,0,False,3,0,0.0
3,0,1,49.0,0,True,5,1,1058.0
1,1,1,23.0,0,False,3,0,0.0
1,1,2,23.0,0,False,3,0,0.0
1,1,2,14.0,0,True,3,0,0.0
1,0,3,21.0,0,False,3,1,810.0
1,0,1,18.0,0,False,3,0,907.0
1,0,1,28.82793046746535,0,False,1,1,717.0
1,0,1,19.0,0,True,1,0,790.0
1,0,1,22.0,0,False,3,0,809.0
1,0,1,17.0,0,False,1,0,758.0
1,0,2,13.0,0,False,1,0,668.0
1,0,1,26.0,0,False,4,0,1449.0772032902469
3,0,1,28.82793046746535,0,False,5,1,1182.0
3,1,1,16.0,0,True,1,1,0.0
3,0,1,20.0,0,False,1,0,1149.0
1,0,1,20.0,0,False,4,0,1620.0
1,0,1,23.0,0,False,4,0,788.0
1,0,1,61.0,0,False,3,1,915.0
3,1,1,27.0,0,True,1,0,0.0
3,0,3,3.0,0,True,1,0,0.0
3,0,3,4.0,0,True,1,0,0.0
1,1,3,13.0,0,True,3,1,0.0
3,1,1,19.0,0,True,1,1,0.0
1,0,1,18.0,0,True,1,0,698.0
1,0,3,66.0,0,True,4,0,1610.0
3,1,1,39.0,0,True,1,1,0.0
1,0,1,21.0,0,False,1,1,2667.0
1,1,1,7.0,0,False,3,1,0.0
1,1,1,56.0,0,False,3,1,0.0
1,0,1,15.0,0,False,1,0,1079.0
3,0,1,28.82793046746535,0,True,4,1,1298.0
1,0,1,13.0,0,False,1,1,874.0
2,1,1,18.0,0,True,0,1,0.0
1,1,2,38.0,0,False,3,0,0.0
1,0,1,45.0,0,False,1,0,2797.0
1,1,1,21.0,0,False,3,0,304.8547912992357
1,0,1,19.0,0,False,3,0,628.0
1,0,1,49.0,0,False,1,1,1527.0
1,0,1,21.0,0,True,1,1,865.0
1,0,1,18.0,0,True,1,1,2429.0
3,1,1,43.0,0,True,1,0,0.0
3,1,2,27.0,0,True,1,1,0.0
3,0,1,0.0,0,True,1,1,0.0
1,0,1,27.0,0,False,3,0,773.0
2,1,1,21.0,0,True,0,0,0.0
1,0,2,20.0,0,False,1,0,1057.8547912992358
3,1,1,35.0,0,True,1,1,0.0
3,0,1,20.0,0,False,1,1,1216.0
1,0,1,24.0,0,False,1,0,804.0
1,0,1,41.0,0,False,3,0,6198.0
1,0,2,23.0,0,True,3,1,774.0
1,1,2,27.0,0,True,3,0,0.0
1,1,3,58.0,0,True,3,1,0.0
3,1,1,53.0,0,True,1,0,311.1387779083431
2,0,1,30.0,0,False,6,1,8791.0
1,0,3,24.0,0,False,1,1,566.0
2,0,1,31.0,0,False,0,0,4230.0
3,0,2,46.0,0,False,1,1,1233.0
3,0,1,20.0,0,False,1,1,1040.0
1,1,1,20.0,0,False,3,1,0.0
1,0,1,30.0,0,False,1,0,1385.0
1,0,3,24.0,0,False,1,0,691.0
1,0,1,34.0,0,False,3,0,628.0
1,0,1,20.0,0,False,1,1,2272.0
3,1,1,48.0,0,True,1,1,0.0
1,0,2,25.0,0,False,1,0,689.0
1,1,1,43.0,0,False,3,1,0.0
1,0,1,27.0,0,True,1,0,1050.0
2,0,1,47.0,0,False,0,0,5723.687617481203
2,0,3,26.0,0,True,0,0,4715.0
2,1,1,37.0,0,True,0,0,0.0
2,0,3,42.0,0,False,0,0,4140.0
1,0,3,61.0,0,True,4,1,1624.0
3,0,1,29.0,0,False,1,0,2598.0
2,0,3,32.0,0,True,5,1,3336.854791299236
3,0,1,51.0,0,False,1,0,1688.0
3,0,1,43.0,0,False,5,1,2579.0
2,1,3,25.0,0,True,0,1,0.0
1,0,1,31.0,0,False,4,1,789.0
1,0,2,13.0,0,False,1,1,943.0
1,0,1,20.0,0,False,3,1,774.0
1,0,1,29.0,0,False,1,1,1389.0
1,1,1,16.0,0,False,3,1,0.0
1,0,1,15.0,0,True,1,1,2727.0
1,0,1,50.0,0,False,1,0,2175.0
2,0,3,41.0,1,True,2,1,31076.0
2,0,1,43.0,0,True,2,1,2468.0
2,1,1,32.0,0,True,2,1,0.0
2,0,1,36.0,0,False,2,1,3976.0
1,1,3,18.0,0,True,3,1,0.0
1,0,1,47.0,0,True,3,1,882.0
1,1,2,29.0,0,True,3,0,0.0
1,0,1,28.82793046746535,0,False,3,1,908.0
1,0,1,14.0,0,True,1,1,804.0
1,1,2,25.0,0,False,3,0,0.0
3,0,1,63.0,0,False,4,1,1484.1387779083432
1,0,1,22.0,0,False,1,1,739.0
3,0,1,32.0,0,False,4,1,954.0
1,0,3,31.0,0,False,1,1,689.0
1,0,1,24.0,0,False,1,1,1360.0
1,0,1,39.0,0,False,3,0,907.0
3,1,3,20.0,0,True,1,0,0.0
3,1,3,20.0,0,True,1,0,0.0
3,0,1,19.0,0,False,4,0,0.0
3,0,3,20.0,0,False,4,0,2217.854791299236
3,0,1,31.0,0,False,5,0,1356.8547912992358
3,1,3,17.0,0,True,1,0,0.0
3,0,1,24.0,0,False,1,0,2599.0
1,0,1,27.0,0,False,1,0,742.0
2,0,3,28.0,0,True,6,1,4735.0
2,1,1,41.0,0,True,6,1,0.0
2,1,3,25.0,0,True,2,1,0.0
1,0,2,26.0,0,True,1,1,562.0
1,0,1,27.0,0,False,1,0,2516.0
1,0,1,22.0,0,True,3,0,769.0
2,0,3,62.0,0,False,2,1,7336.0
2,0,1,58.0,0,False,2,1,1172.0
1,0,1,37.0,0,False,3,0,2639.1387779083434
1,0,1,54.0,0,False,3,1,912.0
1,0,1,26.0,0,False,1,0,713.0
2,1,3,44.0,0,True,6,0,0.0
2,1,1,34.0,0,True,6,0,0.0
1,1,1,47.0,0,True,3,1,0.0
2,0,1,27.0,1,True,6,0,4248.72916912198
2,1,3,22.0,0,True,0,0,0.0
1,1,1,46.0,0,True,3,0,224.687617481203
1,0,1,29.0,0,True,1,1,885.0
1,0,3,43.0,0,False,3,0,673.0
1,0,1,42.0,0,False,1,0,804.0
1,0,1,39.0,0,True,1,1,881.0
3,0,1,30.0,0,False,1,0,1486.0
3,0,1,43.0,0,True,4,1,3046.0
1,1,1,19.0,0,False,3,0,0.0
3,1,1,26.0,0,True,1,0,0.0
3,0,1,46.0,0,True,1,0,1433.0
1,0,1,3.0,0,True,3,0,0.0
1,1,3,21.0,0,True,3,1,0.0
1,0,1,1.0,0,True,3,0,0.0
1,0,1,22.0,0,False,4,1,788.0
2,1,3,27.0,0,True,6,0,0.0
2,1,3,28.0,0,True,6,0,0.0
3,0,2,36.0,0,False,1,0,911.0
1,0,1,19.0,0,False,3,1,809.0
2,1,3,18.0,0,True,6,0,173.72916912197996
2,0,3,47.0,0,False,0,1,4368.72916912198
2,0,1,18.0,0,False,0,1,12727.0
1,0,1,6.0,0,True,4,0,0.0
1,0,1,20.0,0,False,1,0,923.0
3,0,1,18.0,0,False,1,0,5916.0
1,0,1,37.0,0,False,1,0,524.8547912992358
1,0,1,22.0,0,False,4,1,1618.0
3,0,1,37.0,0,True,1,0,2599.0
1,0,3,6.0,0,False,3,1,311.1387779083431
1,0,1,36.0,0,False,3,1,723.0
1,0,3,46.0,0,False,1,1,1031.0
1,0,1,75.0,0,False,1,0,3304.1387779083434
1,0,1,37.0,0,False,1,0,696.0
1,1,1,22.0,0,True,3,0,173.72916912197996
1,0,2,33.0,0,False,1,0,999.1387779083432
3,0,1,35.0,0,False,1,1,617.0
2,0,3,19.0,0,False,6,0,8653.077203290246
2,0,3,34.0,0,False,6,0,6991.72916912198
1,0,1,23.0,0,True,1,1,1053.0
1,0,3,37.0,0,False,3,1,1967.0772032902469
1,0,3,24.0,0,False,1,1,1368.0
2,0,1,54.0,1,False,2,0,7878.0
3,0,3,52.0,0,True,1,0,1431.0
1,1,1,60.0,0,False,3,1,0.0
2,0,1,1.0,0,True,6,0,0.0
2,0,1,28.82793046746535,0,True,6,0,0.0
2,0,1,22.0,0,False,6,0,3900.0
2,0,3,27.0,0,True,6,0,12152.0
2,1,3,48.0,0,True,6,0,0.0
2,0,3,47.0,0,False,6,0,1776.0
2,1,1,25.0,0,True,5,1,0.0
2,0,3,49.0,0,False,5,1,3947.0
2,0,1,33.0,0,False,5,1,11141.0
2,0,1,67.0,0,True,5,1,5320.0
1,1,2,5.0,0,False,3,0,0.0
2,1,3,60.0,0,True,5,0,0.0
2,1,1,56.0,0,True,5,0,0.0
2,0,1,59.0,0,False,5,0,6306.0
2,1,1,44.0,0,True,5,0,0.0
1,0,1,33.0,0,False,3,0,914.0
1,1,1,28.0,0,False,3,1,173.72916912197996
3,0,1,29.0,0,False,1,0,2366.0
1,1,1,13.0,0,False,3,1,0.0
2,1,3,34.0,0,True,0,0,0.0
1,1,2,45.0,0,True,3,1,0.0
1,0,1,39.0,0,False,3,1,908.0
1,0,1,18.0,0,False,1,0,796.0
1,1,2,57.0,0,False,3,0,0.0
1,0,3,28.82793046746535,0,False,1,1,804.0
1,1,2,25.0,0,True,3,1,0.0
1,1,2,22.0,0,False,3,1,0.0
2,0,1,32.0,0,True,0,0,5388.0
3,1,1,29.0,0,True,1,0,458.07720329024676
1,0,1,21.0,0,False,1,1,2165.0
3,0,1,16.0,0,False,4,0,0.0
2,1,3,45.0,0,True,2,1,0.0
2,0,1,44.0,1,False,2,1,7570.0
1,1,3,27.0,0,True,3,0,0.0
1,0,1,26.0,0,False,1,0,871.0
3,0,1,46.0,0,False,1,0,1347.0
1,0,2,24.0,0,False,1,1,648.0
1,0,1,15.0,0,True,1,1,785.0
1,1,2,53.0,0,False,3,1,458.07720329024676
1,0,3,28.0,0,False,1,0,635.0
1,1,1,11.0,0,True,3,0,0.0
1,1,1,7.0,0,False,3,0,0.0
1,1,2,0.0,0,True,3,0,0.0
1,1,3,15.0,0,True,3,0,0.0
1,0,3,31.0,0,False,3,0,1066.0772032902469
1,0,1,9.0,0,False,3,0,224.687617481203
2,0,3,44.0,1,False,5,1,3958.0
1,0,1,35.0,0,False,3,1,907.0
1,0,1,30.0,0,True,3,1,5836.138777908343
1,0,3,13.0,0,False,1,1,880.0
3,0,1,45.0,1,False,5,1,861.0
3,1,1,4.0,0,True,5,1,458.07720329024676
3,1,1,21.0,0,True,5,1,458.07720329024676
1,0,1,20.0,0,False,4,0,1618.0
1,1,1,24.0,0,True,3,0,0.0
1,1,2,3.0,0,False,3,0,0.0
1,0,1,29.0,0,True,1,0,792.0
2,0,1,28.0,0,True,6,1,11846.0
1,0,1,44.0,0,True,3,0,907.0
2,1,1,50.0,0,True,5,0,173.72916912197996
3,1,1,35.0,0,False,1,0,0.0
1,0,1,19.0,0,False,1,0,645.0
3,0,1,22.0,0,False,4,0,954.0
1,0,1,30.0,0,False,1,0,923.0
2,0,1,36.0,0,False,5,1,12670.0
3,0,1,20.0,0,True,4,1,1896.0
1,0,3,22.0,0,True,3,0,753.0
1,0,3,22.0,0,False,1,1,703.0
2,1,2,32.0,0,True,6,0,0.0
1,0,1,35.0,0,False,1,0,872.0
1,0,3,41.0,0,False,1,0,1357.0
1,1,1,57.0,0,False,3,1,0.0
1,1,2,3.0,0,False,3,1,0.0
1,0,3,11.0,0,True,3,1,0.0
1,0,1,4.0,0,True,3,1,0.0
1,1,1,17.0,0,False,3,1,311.1387779083431
1,0,1,30.0,0,False,3,1,0.0
1,1,1,11.0,0,True,3,1,0.0
3,0,1,23.0,0,False,1,1,1854.0
1,0,1,58.0,0,True,4,0,1804.687617481203
1,0,1,22.0,0,False,3,1,722.0
1,0,1,24.0,0,False,3,0,4352.72916912198
1,0,1,20.0,0,False,4,0,788.0
1,1,1,37.0,0,True,3,0,0.0
1,0,1,49.0,0,False,3,0,1017.8547912992358
1,0,1,46.0,0,False,4,1,1625.0
1,0,1,30.0,0,False,3,1,884.0
1,0,3,36.0,0,False,3,1,810.0
1,0,1,21.0,0,False,1,0,829.0
3,0,1,25.0,1,False,4,1,1173.0
1,1,2,42.0,0,True,3,0,0.0
1,1,1,13.0,0,False,3,0,173.72916912197996
1,0,1,25.0,0,False,3,1,884.0
2,0,1,29.0,0,False,6,1,4762.0
2,1,1,17.0,0,True,6,1,0.0
2,0,3,36.0,0,True,6,1,7729.0
1,1,1,44.0,0,True,6,1,0.0
3,1,1,18.0,0,True,1,1,0.0
1,0,3,22.0,0,False,1,0,690.0
1,1,1,22.0,0,True,3,0,0.0
1,1,1,43.0,0,True,3,0,173.72916912197996
1,0,1,29.0,0,True,1,0,2462.138777908343
1,1,1,24.0,0,True,3,0,0.0
1,1,2,18.0,0,True,3,1,0.0
2,0,1,42.0,0,False,7,0,7411.0
1,0,1,43.0,0,False,3,1,1817.0
1,0,1,32.0,0,False,3,0,887.0
1,1,1,15.0,0,True,3,0,0.0
3,0,1,22.0,0,True,4,0,0.0
1,1,1,20.0,0,False,3,0,0.0
1,0,1,34.0,0,True,3,1,1816.0
3,1,1,70.0,0,True,1,1,0.0
3,1,1,18.0,0,True,1,1,0.0
2,1,1,26.0,0,True,0,1,0.0
1,0,1,17.0,0,False,1,0,1106.0
1,0,1,13.0,0,False,1,0,776.0
1,0,1,19.0,0,False,1,0,390.1387779083431
2,1,1,32.0,0,True,6,0,311.1387779083431
1,0,1,33.0,0,False,1,1,2789.0
1,0,1,21.0,0,False,1,0,1110.1387779083432
3,1,1,23.0,0,True,1,0,0.0
1,0,1,24.0,0,True,1,0,777.0
1,0,3,17.0,0,False,1,1,876.0
3,1,1,34.0,0,True,1,0,0.0
1,0,1,31.0,0,False,5,0,1955.0
1,0,3,43.0,0,False,1,0,747.0
1,0,1,43.0,0,False,4,1,790.0
1,0,1,33.0,0,True,1,0,755.0
3,1,1,28.0,0,True,1,0,0.0
3,1,1,27.0,0,False,4,0,0.0
3,1,1,7.0,0,True,1,0,0.0
1,1,2,16.0,0,False,3,1,0.0
1,0,3,42.0,0,False,1,1,1021.8547912992358
3,1,1,27.0,0,True,4,0,0.0
1,0,1,19.0,0,False,1,0,801.0
3,0,1,42.0,0,False,1,1,1997.0
1,1,2,13.0,0,False,3,0,0.0
1,1,1,16.0,0,True,3,0,0.0
1,0,1,21.0,0,True,1,0,702.0
1,1,2,28.0,0,True,3,0,0.0
1,1,1,69.0,0,False,3,1,0.0
1,1,2,15.0,0,False,3,1,0.0
1,0,1,48.0,0,False,4,1,381.1387779083431
1,0,1,42.0,0,False,1,1,1183.687617481203
3,0,1,42.0,0,False,5,1,1059.0
1,0,1,23.0,0,False,3,1,706.0
1,0,1,26.0,0,False,3,1,1305.9319945894824
1,0,1,45.0,0,False,3,0,908.0
1,0,1,30.0,0,False,4,1,790.0
3,1,1,36.0,0,True,1,1,173.72916912197996
2,0,1,28.82793046746535,0,False,6,0,7243.0
1,0,1,35.0,0,False,1,0,1265.0
2,1,1,21.0,0,True,6,0,458.07720329024676
2,1,3,50.0,0,True,6,0,0.0
1,1,1,52.0,0,False,3,0,0.0
1,1,2,21.0,0,False,3,1,0.0
1,0,3,41.0,0,False,1,1,699.0
1,0,3,35.0,0,False,1,1,2789.0
1,0,1,26.0,0,False,1,0,775.0
1,0,1,17.0,0,False,1,0,1997.0
3,0,1,69.0,0,False,5,1,5508.0
2,1,1,27.0,0,True,0,0,0.0
1,0,2,25.0,0,False,3,1,4707.0
3,1,1,27.0,0,True,1,1,0.0
1,0,1,25.0,0,False,1,1,724.0
1,0,3,36.0,0,False,3,1,652.0
1,0,1,14.0,0,False,4,1,990.0
2,1,3,27.0,0,True,6,1,0.0
1,0,1,22.0,0,False,3,1,1798.0
1,0,1,24.0,0,False,3,1,889.0
3,0,1,28.82793046746535,0,False,1,0,1288.0
3,0,1,4.0,0,True,1,0,0.0
1,0,1,19.0,0,False,4,0,787.0
1,0,1,19.0,0,False,4,0,788.0
1,0,3,38.0,0,False,2,0,13558.0
2,1,3,39.0,0,True,2,0,0.0
2,0,3,23.0,0,False,2,0,3687.0
2,1,3,57.0,0,True,5,1,458.07720329024676
2,1,1,18.0,0,True,5,1,0.0
1,0,1,43.0,0,False,1,1,1154.0
3,0,1,28.0,0,True,1,0,1467.0
2,0,3,33.0,0,False,6,1,16060.0
2,1,3,37.0,0,True,6,1,0.0
1,0,1,28.0,0,False,3,1,711.0
2,0,3,28.0,1,False,0,1,8453.0
2,1,3,18.0,0,True,0,1,0.0
1,0,3,29.0,0,False,3,0,809.0
2,1,1,29.0,0,True,6,0,0.0
2,1,3,28.0,0,True,6,0,0.0
1,0,1,24.0,0,True,1,1,1291.0
2,0,1,59.0,0,False,6,0,6827.0
3,1,1,43.0,0,False,4,0,0.0
3,1,1,20.0,0,True,1,0,0.0
2,1,3,23.0,0,True,0,0,173.72916912197996
2,1,3,27.0,0,True,5,0,311.1387779083431
2,1,3,38.0,0,True,0,0,0.0
1,1,2,38.0,0,True,3,1,0.0
3,0,1,48.0,0,True,1,1,1161.0
3,0,1,25.0,0,False,1,1,1925.0
1,1,2,25.0,0,True,3,0,0.0
3,0,1,24.0,0,False,1,1,2456.0
3,1,1,69.0,0,True,1,1,0.0
2,0,3,20.0,0,False,0,0,2382.1387779083434
