HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Port,TotalSpend
3,0,1,33.0,0,False,1,0,2005.0
3,1,1,28.843144292893037,0,True,5,1,0.0
1,1,1,2.0,0,False,3,1,0.0
1,1,2,27.0,0,True,3,0,0.0
1,1,2,19.0,0,False,3,1,0.0
1,0,1,21.0,0,False,1,0,1050.0
1,0,1,24.0,0,False,1,1,2151.0
2,1,3,24.0,0,True,6,1,0.0
1,0,1,26.0,0,True,4,0,792.0
1,0,1,38.0,0,True,3,1,1117.345007183908
1,1,1,23.0,0,True,3,1,318.0243902439024
1,0,1,21.0,0,False,1,0,702.0
3,0,1,29.0,0,False,4,0,1028.0
2,0,1,36.0,0,False,4,1,10196.0
3,1,1,25.0,0,True,1,1,0.0
1,1,2,28.0,0,False,3,0,0.0
3,0,1,23.0,0,False,1,0,2688.0
1,0,1,14.0,0,False,4,1,790.0
1,0,1,22.0,0,False,1,0,745.0
1,0,3,10.0,0,False,3,1,0.0
2,1,3,38.0,0,True,2,0,0.0
3,1,1,11.0,0,True,1,0,0.0
2,1,3,45.0,0,True,3,0,310.345007183908
1,0,3,32.0,0,True,4,0,826.0
1,0,1,35.0,0,False,1,0,732.0
1,0,1,64.0,0,True,1,0,804.0
1,0,2,16.0,0,False,1,0,761.0
1,0,1,17.0,0,True,3,1,886.0
1,0,2,17.0,0,True,1,0,919.0
1,1,1,30.0,0,True,4,0,0.0
2,0,1,35.0,0,False,6,0,3225.0
1,1,1,11.0,0,True,3,1,0.0
1,0,2,7.0,0,True,3,0,0.0
2,0,3,29.0,0,True,6,0,5985.0
1,0,1,26.0,0,True,3,1,399.0
1,0,1,56.0,0,True,3,1,782.0
1,0,1,52.0,0,True,1,1,559.0
1,0,1,18.0,0,False,3,1,751.0
1,0,1,23.0,0,False,4,0,787.0
2,0,3,29.0,0,False,0,0,6572.0
1,0,1,34.0,0,True,1,1,1981.0
1,0,1,24.0,0,False,4,1,790.0
2,1,3,30.0,0,True,6,0,0.0
1,0,1,47.0,0,True,3,1,1182.345007183908
3,0,1,29.0,0,False,4,0,1297.0
3,0,1,21.0,0,True,1,0,1121.0
1,0,1,58.0,0,False,1,0,717.0
1,1,2,23.0,0,True,3,1,0.0
1,1,1,25.0,0,False,3,0,0.0
2,0,3,28.0,0,True,0,1,11906.0
2,1,1,32.0,0,True,5,1,0.0
3,1,1,72.0,0,True,1,1,228.45643227768832
3,0,1,32.0,0,True,1,1,1638.345007183908
1,1,2,20.0,0,True,3,0,0.0
1,0,1,28.843144292893037,0,True,4,1,993.0
1,0,1,26.0,0,True,1,1,1409.0
2,0,3,25.0,0,True,5,0,5822.0
1,1,1,18.0,0,True,3,1,0.0
3,1,1,55.0,0,True,4,0,0.0
3,1,1,28.843144292893037,0,True,1,0,0.0
3,0,1,7.0,0,True,1,1,310.345007183908
1,1,1,26.0,0,False,3,1,0.0
1,0,1,35.0,0,False,1,1,716.0
3,0,1,33.0,0,False,4,0,1298.0
1,0,1,19.0,0,False,4,0,788.0
1,0,1,23.0,0,False,3,1,817.0
2,0,3,41.0,0,True,2,0,2774.0
3,0,1,22.0,0,False,4,0,0.0
3,0,3,28.0,0,True,5,1,1181.0
2,1,1,28.0,0,True,0,0,228.45643227768832
2,0,3,54.0,0,False,6,0,3600.0
1,1,2,61.0,0,True,3,0,0.0
1,1,1,24.0,0,True,3,1,174.119553474973
2,1,3,44.0,0,True,6,1,0.0
1,1,1,10.0,0,True,3,0,0.0
3,0,1,36.0,0,True,1,0,2222.0
1,0,1,8.0,0,False,3,0,0.0
3,0,1,24.0,0,False,4,0,1173.0
2,1,1,35.0,0,True,0,1,0.0
3,1,1,27.0,0,True,4,1,0.0
1,1,2,35.0,0,True,3,0,0.0
1,0,1,19.0,0,False,1,0,238.45643227768832
2,0,1,17.0,0,True,0,0,24217.0
1,0,1,11.0,0,False,3,1,310.345007183908
3,0,3,28.0,0,False,1,0,1573.0
1,0,3,36.0,0,False,1,0,717.0
3,1,1,21.0,0,True,5,1,470.12576137585097
2,0,1,42.0,0,False,4,0,4732.0
1,0,1,9.0,0,True,3,0,174.119553474973
2,0,1,23.0,0,False,0,1,4655.024390243902
1,0,1,30.0,0,False,3,0,4179.0
3,1,1,22.0,0,True,1,1,0.0
1,0,1,31.0,0,False,3,0,888.0
1,0,1,2.0,0,False,3,0,0.0
2,0,3,18.0,0,True,6,1,16350.0
1,1,1,31.0,0,False,3,1,0.0
3,1,1,1.0,0,True,1,1,0.0
3,0,1,32.0,0,False,4,1,1299.0
3,0,3,18.0,0,False,4,1,2134.0
3,0,1,37.0,0,True,4,0,947.0
1,1,1,26.0,0,True,3,0,0.0
1,1,1,22.0,0,True,3,1,0.0
2,0,1,49.0,0,True,5,1,3077.0
1,0,1,43.0,0,False,1,1,804.0
1,0,1,19.0,0,True,3,0,803.0
1,0,2,55.0,0,True,1,0,887.0
1,0,1,29.0,0,True,4,1,858.0
3,1,1,26.0,0,True,3,0,0.0
2,1,1,41.0,0,True,0,0,0.0
1,1,1,2.0,0,True,3,1,0.0
1,0,1,28.0,0,True,3,1,1700.0
3,0,1,40.0,0,True,1,1,2907.345007183908
1,0,1,36.0,0,False,1,1,750.0
2,0,1,28.0,0,False,0,0,9671.0
3,0,1,40.0,0,False,4,1,2107.0
2,0,1,48.0,0,False,0,0,16113.0
1,0,1,21.0,0,False,4,1,791.0
2,0,1,57.0,0,False,5,0,6137.0
1,0,2,18.0,0,False,1,0,669.0
2,1,3,41.0,0,True,6,0,0.0
3,0,1,32.0,0,True,1,0,1309.0
3,0,1,30.0,0,False,4,0,907.4564322776884
1,0,1,3.0,0,True,3,0,0.0
2,0,1,34.0,0,True,6,1,9095.0
1,0,1,44.0,0,False,3,1,2367.0
1,1,1,15.0,0,False,3,1,0.0
1,0,1,30.0,0,False,1,0,923.0
2,0,1,23.0,0,False,4,0,4626.0
2,0,1,37.0,0,True,6,1,4922.0
1,0,1,16.0,0,False,1,0,875.0
1,0,1,28.0,0,True,3,0,888.0
2,0,1,71.0,1,True,0,1,0.0
1,0,1,35.0,0,False,1,1,684.0
3,1,1,76.0,0,True,5,0,0.0
1,1,1,35.0,0,False,3,1,0.0
1,0,1,30.0,0,False,1,0,3437.0
3,1,1,6.0,0,True,1,0,0.0
1,0,1,19.0,0,False,4,0,1620.0
1,0,1,19.0,0,False,3,1,808.0
2,0,3,44.0,0,False,0,1,9636.0
3,0,1,0.0,0,True,1,0,0.0
1,0,1,21.0,0,False,1,0,2429.0
1,0,1,2.0,0,True,3,0,0.0
1,0,1,63.0,0,False,1,0,870.0
1,0,3,23.0,0,False,3,1,626.0
3,0,3,27.0,0,False,1,0,1331.0
3,1,1,40.0,0,True,1,0,0.0
1,0,1,22.0,0,False,1,0,921.0
2,0,1,41.0,1,False,6,0,17041.0
2,0,3,30.0,0,False,6,0,5882.0
1,0,1,30.0,0,True,3,1,808.0
3,0,1,31.0,0,False,4,1,1048.0
1,0,1,25.0,0,False,4,0,1169.1195534749731
1,0,1,16.0,0,False,3,0,846.0
1,1,3,19.0,0,False,3,1,0.0
1,1,1,14.0,0,True,3,0,0.0
2,0,3,35.0,0,False,6,1,7503.0
2,1,1,47.0,0,True,5,0,0.0
3,0,1,33.0,0,True,5,1,2322.0
3,0,1,26.0,0,False,4,1,955.0
3,1,1,28.843144292893037,0,True,1,0,0.0
1,1,1,23.0,0,True,3,0,0.0
2,0,2,25.0,1,True,2,1,7396.0
1,0,1,48.0,0,True,3,0,500.0
2,0,1,41.0,0,True,0,0,5087.0
2,1,1,35.0,0,True,0,0,0.0
1,1,3,22.0,0,True,3,0,0.0
1,0,1,24.0,0,True,1,1,2251.0
2,1,3,27.0,0,True,0,1,0.0
2,0,3,45.0,0,True,2,1,18266.0
3,1,1,24.0,0,True,1,1,0.0
1,0,1,51.0,0,False,1,1,802.0
3,0,1,26.0,1,False,1,0,1416.0
2,0,1,38.0,0,False,0,0,2742.0
2,1,3,28.0,0,True,2,1,0.0
1,0,1,30.0,0,False,3,1,884.0
2,0,1,24.0,0,True,0,1,2972.119553474973
1,0,3,25.0,0,False,1,1,761.0
1,1,1,26.0,0,True,3,1,0.0
3,1,1,37.0,0,False,4,0,0.0
3,1,1,33.0,0,True,1,1,0.0
2,0,1,26.0,0,False,0,0,0.0
3,0,1,19.0,0,True,5,0,2180.119553474973
1,0,1,52.0,0,True,1,1,1040.0
1,0,1,19.0,0,False,1,0,1100.0
1,0,1,68.0,0,False,1,0,2038.0
1,1,3,35.0,0,True,3,1,0.0
2,0,1,25.0,0,True,4,0,5152.0
3,1,3,31.0,0,False,4,0,318.0243902439024
2,1,3,44.0,0,True,0,1,0.0
1,1,2,2.0,0,False,3,0,0.0
2,0,1,41.0,0,False,6,1,5062.0
1,0,1,1.0,0,True,3,0,0.0
1,0,1,22.0,0,False,3,1,886.0
3,0,1,4.0,0,True,1,0,0.0
1,0,2,2.0,0,False,3,1,228.45643227768832
1,1,1,38.0,0,True,1,0,0.0
1,0,1,22.0,0,False,1,0,748.0
3,1,1,38.0,0,True,1,1,0.0
1,0,1,57.0,0,False,3,1,1465.470768559759
1,1,1,29.0,0,True,3,0,0.0
3,0,1,22.0,0,True,4,0,0.0
2,1,1,13.0,0,True,0,1,228.45643227768832
1,0,1,29.0,0,True,1,1,1005.119553474973
1,1,3,28.0,0,True,3,1,0.0
3,1,1,62.0,0,True,1,0,0.0
2,1,1,17.0,0,True,0,0,0.0
2,1,3,27.0,0,True,6,0,0.0
3,1,1,18.0,0,True,1,1,0.0
1,1,1,1.0,0,True,3,0,0.0
1,0,1,24.0,0,False,1,0,692.0
3,0,1,28.843144292893037,0,False,1,0,1129.0
1,0,1,41.0,0,False,1,1,803.0
3,0,1,43.0,0,False,5,0,2384.0
1,0,1,34.0,0,False,1,0,1443.0
1,0,2,22.0,0,False,1,0,1339.345007183908
1,1,1,27.0,0,True,3,1,0.0
3,0,1,46.0,0,False,1,0,1347.0
1,0,1,37.0,0,False,1,0,645.0
1,1,1,14.0,0,True,3,1,0.0
1,1,1,22.0,0,False,3,0,0.0
2,1,3,60.0,0,True,5,1,0.0
1,1,1,14.0,0,True,3,0,310.345007183908
1,0,2,24.0,0,True,1,0,695.0
1,1,2,24.0,0,True,3,1,0.0
2,0,1,42.0,0,False,7,0,7411.0
1,1,2,28.0,0,True,3,0,0.0
1,0,3,38.0,0,False,1,1,717.0
1,0,1,22.0,0,False,4,0,788.0
1,0,2,27.0,0,False,1,1,558.0
3,1,1,24.0,0,True,1,1,318.0243902439024
1,0,1,39.0,0,False,2,0,9307.0
3,1,1,4.0,0,True,1,1,0.0
2,1,3,28.843144292893037,0,False,2,0,0.0
1,0,2,42.0,0,False,1,1,569.0
1,1,3,37.0,0,True,3,0,0.0
1,0,1,22.0,0,False,1,0,1449.0
1,0,1,24.0,0,False,1,0,775.0
1,0,3,6.0,0,False,3,1,0.0
3,1,2,45.0,0,True,4,0,0.0
1,0,1,23.0,0,False,1,0,740.0
3,1,1,37.0,0,True,1,0,0.0
1,0,1,46.0,0,False,1,0,901.0
1,0,1,31.0,0,False,3,0,1692.0
1,0,1,22.0,0,False,1,0,1235.0
2,0,1,36.0,0,False,6,1,18537.0
1,1,1,10.0,0,False,3,0,0.0
2,0,1,37.0,0,True,6,1,3906.0
3,1,1,54.0,0,True,1,1,0.0
1,0,3,22.0,0,False,1,0,652.0
1,0,1,24.0,0,False,1,0,804.0
1,0,1,68.0,0,True,3,1,888.0
2,0,1,28.843144292893037,0,False,6,0,7243.0
2,0,3,26.0,0,False,6,0,11446.0
1,0,1,23.0,0,True,3,1,0.0
1,0,3,0.0,0,True,3,1,0.0
2,0,3,40.0,0,False,0,0,9881.0
3,0,1,32.0,0,False,1,1,1158.0
1,0,1,48.0,0,False,3,0,4450.0
3,1,3,45.0,0,True,1,1,0.0
1,0,1,24.0,0,False,3,0,716.0
1,0,1,19.0,0,False,1,0,634.0
3,1,1,18.0,0,True,1,1,0.0
3,1,3,64.0,0,True,1,0,0.0
2,1,1,16.0,0,True,0,1,228.45643227768832
1,0,1,18.0,0,False,3,1,908.0
2,0,1,33.0,0,False,6,1,2168.0
1,0,1,43.0,0,True,3,1,884.0
3,0,1,11.0,0,True,1,1,0.0
1,0,1,53.0,0,False,1,1,1554.0
1,0,1,21.0,0,False,3,1,446.0
3,0,1,31.0,0,True,1,0,1348.0
1,0,1,38.0,0,True,3,1,810.0
1,0,1,30.0,0,False,1,0,1554.0
2,1,1,18.0,0,True,0,0,0.0
2,0,1,38.0,0,False,5,1,7396.0
1,0,1,60.0,0,False,3,0,0.0
2,1,3,28.843144292893037,0,True,5,0,0.0
1,0,1,23.0,0,False,1,1,632.0
2,0,3,46.0,0,True,6,0,3578.0
3,1,1,2.0,0,True,1,0,0.0
2,0,1,32.0,0,False,3,0,5109.0
2,0,1,27.0,0,False,2,1,2790.0
2,1,3,48.0,0,True,0,1,0.0
1,0,1,23.0,0,False,4,0,1619.0
1,0,1,22.0,0,True,4,0,717.0
2,1,3,23.0,0,True,5,0,0.0
2,0,1,35.0,0,True,6,1,5280.0
2,1,1,34.0,0,True,6,0,0.0
1,1,1,33.0,0,False,3,0,0.0
1,0,1,23.0,0,False,1,1,2436.0243902439024
1,1,2,16.0,0,True,3,0,0.0
2,0,1,28.0,0,True,6,1,6789.0
1,1,1,0.0,0,True,3,0,228.45643227768832
1,1,2,3.0,0,True,3,0,0.0
2,0,1,32.0,0,False,6,0,7166.0
2,1,3,23.0,0,True,0,1,0.0
3,0,1,19.0,0,False,1,1,1687.0
1,0,2,59.0,0,True,1,1,684.0
1,0,3,13.0,0,False,1,0,705.0
1,1,1,24.0,0,False,3,0,0.0
2,1,3,61.0,0,True,6,1,0.0
2,1,1,26.0,0,True,0,1,0.0
1,0,1,21.0,0,False,3,0,1608.0
1,0,1,33.0,0,False,4,0,996.0
1,0,3,51.0,0,True,1,0,712.0
1,0,1,24.0,0,False,3,0,530.0
1,0,1,24.0,0,False,3,1,809.0
2,0,3,50.0,0,True,0,0,4826.0
2,1,1,24.0,0,True,6,0,0.0
3,0,3,21.0,0,False,4,1,2356.0
3,1,1,24.0,0,True,1,0,0.0
3,1,1,35.0,0,True,4,1,470.12576137585097
1,1,2,23.0,0,True,3,1,0.0
1,1,1,44.0,0,False,3,0,0.0
1,0,1,18.0,0,True,1,1,699.0
1,0,1,17.0,0,False,1,1,1862.345007183908
3,1,3,20.0,0,True,1,0,0.0
2,1,1,63.0,0,True,0,1,0.0
2,0,3,11.0,0,True,0,1,0.0
1,0,2,19.0,0,False,1,1,689.0
3,1,3,0.0,0,True,1,0,0.0
1,0,1,28.0,0,False,3,1,495.0
3,0,1,23.0,0,True,5,1,2299.0
1,0,2,23.0,0,False,1,0,722.0
1,1,1,12.0,0,False,3,0,0.0
1,0,1,22.0,0,False,1,0,804.0
2,1,3,21.0,0,True,3,0,0.0
3,0,1,0.0,0,True,1,0,0.0
1,0,1,0.0,0,True,3,0,0.0
3,1,1,44.0,0,True,1,0,0.0
2,1,3,22.0,0,True,0,0,0.0
3,0,1,16.0,0,True,1,0,2639.0
1,0,1,45.0,0,False,3,0,1110.4564322776882
1,0,1,23.0,0,False,1,1,953.0
1,0,1,20.0,0,True,3,0,970.0
1,1,2,24.0,0,True,3,1,0.0
1,1,1,53.0,0,True,3,0,0.0
1,1,2,29.0,0,True,3,0,0.0
3,1,1,12.0,0,True,1,1,0.0
2,0,3,55.0,0,False,5,0,5830.0
3,0,1,53.0,0,False,5,1,765.0
3,0,1,27.0,1,True,1,1,2168.1257613758507
1,1,1,29.0,0,True,3,0,310.345007183908
2,0,3,34.0,0,True,6,1,10012.45643227769
1,0,1,46.0,0,False,3,1,2343.0
2,1,3,26.0,0,True,0,1,0.0
1,0,1,24.0,0,False,1,0,2136.0
3,0,1,29.0,1,False,5,0,4073.119553474973
1,0,1,41.0,0,True,1,1,533.119553474973
3,0,3,21.0,0,False,5,1,607.4564322776884
1,0,1,30.0,0,False,4,1,1298.0
1,0,1,24.0,0,False,1,0,1122.0243902439024
1,0,1,31.0,0,False,3,0,704.0
1,0,3,29.0,0,True,1,1,691.0
3,0,1,30.0,0,False,5,1,2384.0
1,1,3,3.0,0,True,3,1,470.12576137585097
1,0,1,23.0,0,True,3,0,969.0
1,1,3,23.0,0,True,3,0,0.0
1,1,1,32.0,0,True,3,0,0.0
3,0,1,48.0,0,True,1,1,1161.0
3,1,1,26.0,0,False,4,1,0.0
3,1,3,32.0,0,True,1,0,0.0
2,0,3,38.0,1,False,6,0,6361.0
1,0,3,22.0,0,True,1,1,1768.0
2,0,1,36.0,0,True,4,0,4915.0
1,1,2,17.0,0,True,3,1,0.0
3,0,1,28.0,0,False,3,0,2384.0
1,0,1,22.0,0,False,1,1,701.0
3,0,1,45.0,1,False,5,0,2384.0
1,0,2,21.0,0,False,3,1,615.0
2,0,1,79.0,0,False,6,1,2212.0
3,0,1,50.0,0,True,1,1,1159.0
1,1,1,0.0,0,True,3,1,0.0
3,0,1,28.843144292893037,0,False,1,1,2598.0
1,0,1,25.0,0,False,1,1,724.0
3,0,1,21.0,0,False,4,0,1128.1195534749731
1,0,1,31.0,0,False,1,1,692.0
1,0,1,28.843144292893037,0,False,1,1,948.0
2,0,3,39.0,0,False,0,0,5044.0
2,0,1,45.0,0,True,0,1,3945.0
1,1,2,29.0,0,False,3,0,0.0
1,1,3,52.0,0,True,6,1,0.0
2,0,1,50.0,0,True,5,0,1854.0
1,0,1,30.0,0,True,1,1,1447.0
1,0,3,37.0,0,False,1,1,930.0
2,0,1,27.0,0,True,0,1,0.0
2,0,3,28.843144292893037,0,True,6,1,10235.0
1,1,2,33.0,0,True,3,0,0.0
1,1,2,36.0,0,True,3,1,0.0
1,0,1,70.0,0,True,3,0,908.0
1,0,3,22.0,0,False,1,1,249.45643227768832
3,1,1,37.0,0,True,1,1,0.0
3,0,1,47.0,0,False,1,0,1574.0
1,0,1,52.0,0,False,1,0,2106.0
1,0,1,42.0,0,True,1,1,1558.0
1,0,1,20.0,0,False,1,1,1549.0
2,0,1,12.0,0,True,2,1,0.0
3,0,1,32.0,0,False,1,1,1750.0
2,0,1,33.0,0,False,4,1,5659.0
1,1,1,27.0,0,False,3,0,0.0
2,0,1,48.0,0,False,0,0,7994.0
2,0,1,37.0,0,False,6,0,11140.0
2,0,1,27.0,0,False,0,0,17529.0
2,1,3,17.0,0,True,0,1,0.0
1,1,1,55.0,0,False,3,0,0.0
2,0,1,32.0,0,False,6,1,4649.0
2,0,3,37.0,0,False,4,1,3643.0
2,0,3,18.0,0,True,0,1,5746.0
1,1,1,46.0,0,True,3,1,0.0
3,0,1,49.0,0,False,5,0,3488.0
2,0,1,36.0,0,False,6,0,3399.0
2,0,1,20.0,0,False,0,1,8044.0
2,0,3,27.0,0,True,6,0,4696.024390243902
1,0,1,27.0,0,False,1,0,748.0
3,0,1,26.0,0,False,4,1,2109.0
1,0,1,20.0,0,False,3,1,887.0
1,0,1,18.0,0,False,3,1,769.0
1,0,1,0.0,0,True,3,1,0.0
2,1,1,52.0,0,True,4,1,0.0
3,0,1,27.0,1,False,4,0,2114.0
3,1,1,46.0,0,True,1,0,0.0
2,0,3,36.0,0,False,4,1,2608.0
3,1,1,50.0,0,True,1,1,318.0243902439024
3,0,2,34.0,1,True,4,1,1359.0
2,1,1,49.0,0,True,0,0,0.0
3,0,3,67.0,0,False,5,0,1179.0
1,0,1,18.0,0,True,1,0,736.0
2,0,3,41.0,0,True,2,0,17160.0
1,1,1,31.0,0,True,3,0,310.345007183908
1,0,3,15.0,0,False,1,1,639.0
3,0,3,24.0,0,False,5,1,3012.0
1,0,1,43.0,0,False,1,0,724.0
1,0,1,40.0,0,False,1,0,1457.0
1,1,1,23.0,0,True,1,1,0.0
1,0,1,23.0,0,False,3,1,769.0
2,1,2,50.0,0,True,6,1,0.0
1,0,1,29.0,0,False,1,1,1544.0
2,0,3,35.0,0,True,0,0,4635.0
1,1,1,6.0,0,False,3,0,0.0
1,0,1,12.0,0,False,3,1,0.0
1,1,1,13.0,0,True,3,0,0.0
2,1,1,16.0,0,True,6,1,0.0
2,1,1,57.0,0,True,5,0,0.0
2,0,1,39.0,0,False,0,1,4202.0
3,0,1,47.0,0,True,1,0,1437.0
1,0,1,15.0,0,False,3,1,756.0
1,1,2,28.0,0,True,3,1,0.0
1,0,3,46.0,0,True,3,1,674.0
3,0,1,35.0,0,False,1,1,1309.0
1,0,1,45.0,0,False,3,1,4688.0
3,0,1,15.0,0,False,4,0,2206.0
1,0,3,3.0,0,False,3,0,0.0
1,0,3,20.0,0,False,1,1,3355.0
3,1,1,41.0,0,True,1,0,0.0
2,0,3,36.0,0,False,6,1,23774.0
3,1,1,46.0,0,True,1,1,0.0
3,0,3,67.0,0,True,5,0,1719.0
2,0,3,28.0,0,True,6,1,2851.0
1,0,1,32.0,0,False,1,0,723.0
3,0,2,21.0,0,False,3,0,873.0
1,0,1,20.0,0,True,1,0,2301.0
1,0,1,31.0,0,False,1,0,717.0
1,0,1,43.0,0,False,1,0,1116.4564322776882
1,1,1,23.0,0,False,3,0,0.0
3,1,1,13.0,0,True,4,1,0.0
1,0,1,4.0,0,True,3,0,0.0
2,0,1,27.0,0,True,6,0,3221.0
1,1,1,61.0,0,True,3,1,0.0
1,0,1,20.0,0,False,1,0,804.0
3,1,2,45.0,0,True,4,1,0.0
1,1,2,38.0,0,True,3,0,0.0
1,0,1,21.0,0,False,3,0,888.0
2,1,3,32.0,0,True,0,1,0.0
2,0,1,59.0,0,False,5,0,6306.0
1,1,2,10.0,0,False,3,1,0.0
1,1,3,29.0,0,True,3,1,174.119553474973
1,0,1,24.0,0,True,1,1,1291.0
2,0,1,35.0,0,True,5,1,5792.0
1,0,1,20.0,0,False,4,0,788.0
1,0,2,14.0,0,False,4,1,1533.0
1,1,2,21.0,0,False,3,0,0.0
1,1,2,28.843144292893037,0,False,3,0,0.0
1,0,1,15.0,0,True,3,1,1788.0
1,1,1,31.0,0,True,3,1,0.0
1,0,1,13.0,0,True,3,1,1007.0
3,0,1,45.0,0,False,1,0,1337.0
2,0,3,49.0,0,True,6,1,7862.0
2,1,1,46.0,1,True,0,0,0.0
1,1,2,15.0,0,True,3,1,402.5759857526613
1,1,1,26.0,0,False,3,0,0.0
1,1,1,47.0,0,True,3,1,0.0
3,1,1,42.0,0,True,5,1,0.0
2,0,1,20.0,0,False,0,0,3507.0
2,0,3,31.0,0,False,2,1,4616.0
1,0,1,27.0,0,False,1,0,716.0
2,0,1,53.0,0,False,0,0,9133.0
2,1,1,29.0,0,True,5,1,0.0
1,1,1,21.0,0,False,3,0,0.0
2,1,1,48.0,0,True,0,1,0.0
2,1,3,57.0,0,True,0,1,0.0
1,0,1,23.0,0,True,1,1,2189.0
2,0,1,43.0,0,False,2,1,3173.0
1,1,1,17.0,0,False,3,1,0.0
1,0,1,47.0,0,False,1,0,873.0
1,1,1,66.0,0,True,3,0,174.119553474973
1,0,2,18.0,0,True,1,1,671.0
1,1,3,19.0,0,True,3,0,0.0
2,0,1,31.0,0,True,6,1,2644.0
1,0,3,36.0,0,True,3,0,846.0
1,0,1,14.0,0,False,1,1,901.0
2,0,1,55.0,0,True,6,1,3710.0
1,0,1,23.0,0,False,1,0,0.0
2,1,3,36.0,0,True,2,0,0.0
1,0,1,29.0,0,False,3,1,889.0
3,0,3,24.0,0,False,4,0,2134.0
1,0,1,28.843144292893037,0,False,4,0,792.0
1,0,1,21.0,0,False,1,0,794.0
1,0,1,16.0,0,False,1,0,2881.4564322776882
1,0,1,30.0,0,True,3,1,808.0
2,0,1,22.0,0,False,0,1,21842.0
3,0,1,42.0,0,True,1,0,3701.0
3,1,1,2.0,0,True,1,0,0.0
1,0,1,22.0,0,False,1,1,778.0
2,0,3,43.0,0,True,0,0,10859.0
1,1,1,0.0,0,True,3,1,0.0
2,1,1,24.0,0,True,2,1,0.0
3,0,1,24.0,0,False,4,0,0.0
3,1,1,39.0,0,False,4,1,0.0
1,0,1,19.0,0,False,3,1,939.119553474973
1,1,1,5.0,0,True,4,1,0.0
2,0,1,34.0,0,True,0,1,4338.0
1,1,1,8.0,0,False,3,0,0.0
1,0,3,27.0,0,False,1,0,804.0
1,0,1,39.0,0,True,1,1,640.0
1,0,1,24.0,0,False,4,0,905.0
1,0,1,27.0,0,False,4,1,905.0
1,0,1,24.0,0,True,4,1,791.0
2,0,3,43.0,0,False,0,0,5094.0
1,0,1,45.0,0,False,3,0,839.0
3,0,1,39.0,0,True,1,1,696.0
1,0,1,15.0,0,True,1,1,1514.0
3,1,1,13.0,0,True,1,1,0.0
1,1,1,21.0,0,True,3,0,174.119553474973
3,0,1,42.0,0,False,5,1,1059.0
2,1,1,59.0,0,True,0,1,0.0
3,0,3,31.0,0,False,1,0,1461.0
1,0,1,25.0,0,False,1,0,1395.0
1,0,1,13.0,0,False,1,1,864.0
2,1,1,13.0,0,True,2,0,0.0
2,1,3,39.0,0,True,0,0,0.0
2,1,3,41.0,0,True,6,0,0.0
1,0,1,28.0,0,True,1,0,1078.0
1,1,2,30.0,0,False,3,1,0.0
1,1,1,55.0,0,True,3,0,0.0
2,0,3,46.0,0,True,2,0,6096.0
1,0,1,27.0,0,True,3,1,1804.0
2,1,1,39.0,0,True,6,1,0.0
3,0,1,27.0,0,False,5,0,1718.0
1,0,1,28.0,0,False,1,0,1300.0
1,0,3,19.0,0,True,3,1,509.0
2,0,1,49.0,0,False,0,0,7318.0
1,1,3,0.0,0,True,3,0,0.0
2,0,1,26.0,0,False,6,1,4713.0
3,0,1,26.0,0,False,4,1,0.0
1,0,1,19.0,0,True,1,0,747.0
1,0,3,16.0,0,True,1,1,1253.0
2,0,1,28.0,0,False,2,1,2174.0
1,0,1,20.0,0,False,1,0,465.0243902439024
2,1,3,17.0,0,True,0,0,174.119553474973
1,1,1,0.0,0,True,3,0,174.119553474973
1,0,1,26.0,0,False,1,0,775.0
3,0,1,51.0,0,False,4,0,953.0
1,0,1,24.0,0,False,1,0,1584.0
2,0,1,31.0,0,False,0,1,4033.0
1,1,1,38.0,0,False,3,0,0.0
1,0,1,0.0,0,False,3,1,310.345007183908
2,1,1,34.0,0,True,3,0,0.0
3,0,1,42.0,0,False,1,0,1158.0
2,1,1,37.0,0,True,5,1,0.0
1,0,1,31.0,0,False,1,0,1456.0
1,1,2,24.0,0,False,3,0,470.12576137585097
1,1,1,14.0,0,False,3,1,0.0
1,1,3,21.0,0,True,3,1,0.0
3,0,1,35.0,1,False,1,1,1276.0
3,0,1,28.843144292893037,0,False,5,0,2383.0
3,1,2,31.0,0,False,4,0,0.0
3,0,1,18.0,0,False,5,1,1941.0
1,0,1,24.0,0,False,3,0,888.0
2,0,1,27.0,0,False,0,1,8151.0
1,0,1,13.0,0,False,3,1,781.0
1,0,1,35.0,0,True,4,1,865.0
1,0,1,28.0,0,True,3,1,834.0
1,1,2,18.0,0,True,3,0,0.0
3,0,1,28.0,0,True,1,0,1467.0
1,0,1,30.0,0,False,1,0,830.0
1,0,1,15.0,0,True,1,1,785.0
1,1,1,19.0,0,True,3,0,0.0
2,0,2,55.0,1,False,6,0,5733.0
3,1,1,14.0,0,True,1,0,0.0
1,0,1,38.0,0,False,3,1,1822.0
2,0,3,46.0,0,True,6,0,9102.0
2,0,1,43.0,0,True,2,1,2468.0
1,1,2,16.0,0,True,3,0,0.0
2,1,1,26.0,0,True,0,0,0.0
1,1,1,15.0,0,False,3,1,0.0
3,1,1,21.0,0,False,4,1,0.0
1,0,2,18.0,0,False,1,1,1917.0
3,0,1,61.0,1,False,5,1,3014.0
1,0,1,33.0,0,True,1,1,1052.0
2,0,1,39.0,0,True,0,1,1380.0
1,0,1,30.0,0,False,1,0,644.0
